t, x, y, u, v
2734.0, -6.28698e+06,-1.42668e+06,1711.76,-7672.9
2735.0, -6.28527e+06,-1.43435e+06,1721.11,-7670.78
2736.0, -6.28355e+06,-1.44202e+06,1730.46,-7668.64
2737.0, -6.28182e+06,-1.44969e+06,1739.81,-7666.5
2738.0, -6.28008e+06,-1.45735e+06,1749.15,-7664.34
2739.0, -6.27833e+06,-1.46502e+06,1758.5,-7662.17
2740.0, -6.27657e+06,-1.47268e+06,1767.84,-7659.99
2741.0, -6.27481e+06,-1.48034e+06,1777.17,-7657.8
2742.0, -6.27303e+06,-1.488e+06,1786.51,-7655.6
2743.0, -6.27124e+06,-1.49565e+06,1795.84,-7653.39
2744.0, -6.26945e+06,-1.50331e+06,1805.16,-7651.16
2745.0, -6.26764e+06,-1.51096e+06,1814.49,-7648.93
2746.0, -6.26583e+06,-1.51861e+06,1823.81,-7646.68
2747.0, -6.264e+06,-1.52625e+06,1833.13,-7644.42
2748.0, -6.26217e+06,-1.5339e+06,1842.45,-7642.15
2749.0, -6.26033e+06,-1.54154e+06,1851.76,-7639.87
2750.0, -6.25847e+06,-1.54918e+06,1861.07,-7637.58
2751.0, -6.25661e+06,-1.55682e+06,1870.38,-7635.27
2752.0, -6.25474e+06,-1.56445e+06,1879.69,-7632.96
2753.0, -6.25286e+06,-1.57209e+06,1888.99,-7630.63
2754.0, -6.25097e+06,-1.57972e+06,1898.29,-7628.29
2755.0, -6.24908e+06,-1.58735e+06,1907.58,-7625.94
2756.0, -6.24717e+06,-1.59497e+06,1916.88,-7623.58
2757.0, -6.24525e+06,-1.6026e+06,1926.17,-7621.21
2758.0, -6.24333e+06,-1.61022e+06,1935.46,-7618.83
2759.0, -6.24139e+06,-1.61784e+06,1944.74,-7616.43
2760.0, -6.23945e+06,-1.62545e+06,1954.02,-7614.03
2761.0, -6.23749e+06,-1.63307e+06,1963.3,-7611.61
2762.0, -6.23553e+06,-1.64068e+06,1972.58,-7609.18
2763.0, -6.23356e+06,-1.64829e+06,1981.85,-7606.74
2764.0, -6.23157e+06,-1.65589e+06,1991.12,-7604.29
2765.0, -6.22958e+06,-1.6635e+06,2000.38,-7601.83
2766.0, -6.22758e+06,-1.6711e+06,2009.65,-7599.35
2767.0, -6.22557e+06,-1.6787e+06,2018.91,-7596.87
2768.0, -6.22355e+06,-1.6863e+06,2028.16,-7594.37
2769.0, -6.22153e+06,-1.69389e+06,2037.42,-7591.87
2770.0, -6.21949e+06,-1.70148e+06,2046.67,-7589.35
2771.0, -6.21744e+06,-1.70907e+06,2055.91,-7586.82
2772.0, -6.21539e+06,-1.71666e+06,2065.16,-7584.28
2773.0, -6.21332e+06,-1.72424e+06,2074.4,-7581.72
2774.0, -6.21125e+06,-1.73182e+06,2083.64,-7579.16
2775.0, -6.20916e+06,-1.7394e+06,2092.87,-7576.59
2776.0, -6.20707e+06,-1.74698e+06,2102.1,-7574
2777.0, -6.20497e+06,-1.75455e+06,2111.33,-7571.4
2778.0, -6.20286e+06,-1.76213e+06,2120.55,-7568.79
2779.0, -6.20074e+06,-1.76969e+06,2129.78,-7566.18
2780.0, -6.19861e+06,-1.77726e+06,2138.99,-7563.54
2781.0, -6.19647e+06,-1.78482e+06,2148.21,-7560.9
2782.0, -6.19432e+06,-1.79239e+06,2157.42,-7558.25
2783.0, -6.19216e+06,-1.79994e+06,2166.63,-7555.58
2784.0, -6.18999e+06,-1.8075e+06,2175.83,-7552.91
2785.0, -6.18782e+06,-1.81505e+06,2185.03,-7550.22
2786.0, -6.18563e+06,-1.8226e+06,2194.23,-7547.52
2787.0, -6.18344e+06,-1.83015e+06,2203.43,-7544.81
2788.0, -6.18124e+06,-1.83769e+06,2212.62,-7542.09
2789.0, -6.17902e+06,-1.84524e+06,2221.81,-7539.36
2790.0, -6.1768e+06,-1.85278e+06,2230.99,-7536.62
2791.0, -6.17457e+06,-1.86031e+06,2240.17,-7533.87
2792.0, -6.17233e+06,-1.86785e+06,2249.35,-7531.1
2793.0, -6.17008e+06,-1.87538e+06,2258.52,-7528.33
2794.0, -6.16782e+06,-1.88291e+06,2267.69,-7525.54
2795.0, -6.16555e+06,-1.89043e+06,2276.86,-7522.74
2796.0, -6.16328e+06,-1.89795e+06,2286.02,-7519.93
2797.0, -6.16099e+06,-1.90547e+06,2295.18,-7517.11
2798.0, -6.1587e+06,-1.91299e+06,2304.34,-7514.28
2799.0, -6.15639e+06,-1.92051e+06,2313.49,-7511.43
2800.0, -6.15408e+06,-1.92802e+06,2322.64,-7508.58
2801.0, -6.15176e+06,-1.93553e+06,2331.79,-7505.71
2802.0, -6.14942e+06,-1.94303e+06,2340.93,-7502.84
2803.0, -6.14708e+06,-1.95053e+06,2350.07,-7499.95
2804.0, -6.14473e+06,-1.95803e+06,2359.2,-7497.05
2805.0, -6.14237e+06,-1.96553e+06,2368.33,-7494.14
2806.0, -6.14001e+06,-1.97302e+06,2377.46,-7491.22
2807.0, -6.13763e+06,-1.98052e+06,2386.59,-7488.29
2808.0, -6.13524e+06,-1.988e+06,2395.71,-7485.35
2809.0, -6.13285e+06,-1.99549e+06,2404.82,-7482.39
2810.0, -6.13044e+06,-2.00297e+06,2413.94,-7479.43
2811.0, -6.12803e+06,-2.01045e+06,2423.04,-7476.45
2812.0, -6.1256e+06,-2.01793e+06,2432.15,-7473.46
2813.0, -6.12317e+06,-2.0254e+06,2441.25,-7470.47
2814.0, -6.12073e+06,-2.03287e+06,2450.35,-7467.46
2815.0, -6.11828e+06,-2.04034e+06,2459.44,-7464.44
2816.0, -6.11582e+06,-2.0478e+06,2468.53,-7461.4
2817.0, -6.11335e+06,-2.05527e+06,2477.62,-7458.36
2818.0, -6.11088e+06,-2.06272e+06,2486.7,-7455.31
2819.0, -6.10839e+06,-2.07018e+06,2495.78,-7452.24
2820.0, -6.10589e+06,-2.07763e+06,2504.86,-7449.17
2821.0, -6.10339e+06,-2.08508e+06,2513.93,-7446.08
2822.0, -6.10087e+06,-2.09253e+06,2523,-7442.98
2823.0, -6.09835e+06,-2.09997e+06,2532.06,-7439.87
2824.0, -6.09582e+06,-2.10741e+06,2541.12,-7436.76
2825.0, -6.09328e+06,-2.11485e+06,2550.18,-7433.62
2826.0, -6.09073e+06,-2.12228e+06,2559.23,-7430.48
2827.0, -6.08817e+06,-2.12971e+06,2568.28,-7427.33
2828.0, -6.0856e+06,-2.13714e+06,2577.32,-7424.17
2829.0, -6.08302e+06,-2.14456e+06,2586.36,-7420.99
2830.0, -6.08044e+06,-2.15198e+06,2595.4,-7417.81
2831.0, -6.07784e+06,-2.1594e+06,2604.43,-7414.61
2832.0, -6.07524e+06,-2.16682e+06,2613.46,-7411.4
2833.0, -6.07262e+06,-2.17423e+06,2622.48,-7408.18
2834.0, -6.07e+06,-2.18163e+06,2631.5,-7404.95
2835.0, -6.06737e+06,-2.18904e+06,2640.52,-7401.71
2836.0, -6.06473e+06,-2.19644e+06,2649.53,-7398.46
2837.0, -6.06208e+06,-2.20384e+06,2658.54,-7395.2
2838.0, -6.05942e+06,-2.21124e+06,2667.54,-7391.93
2839.0, -6.05675e+06,-2.21863e+06,2676.54,-7388.64
2840.0, -6.05408e+06,-2.22602e+06,2685.54,-7385.35
2841.0, -6.05139e+06,-2.2334e+06,2694.53,-7382.04
2842.0, -6.0487e+06,-2.24078e+06,2703.51,-7378.72
2843.0, -6.04599e+06,-2.24816e+06,2712.5,-7375.4
2844.0, -6.04328e+06,-2.25554e+06,2721.48,-7372.06
2845.0, -6.04056e+06,-2.26291e+06,2730.45,-7368.71
2846.0, -6.03783e+06,-2.27028e+06,2739.42,-7365.35
2847.0, -6.03509e+06,-2.27764e+06,2748.39,-7361.97
2848.0, -6.03234e+06,-2.28501e+06,2757.35,-7358.59
2849.0, -6.02958e+06,-2.29236e+06,2766.31,-7355.2
2850.0, -6.02682e+06,-2.29972e+06,2775.26,-7351.8
2851.0, -6.02404e+06,-2.30707e+06,2784.21,-7348.38
2852.0, -6.02126e+06,-2.31442e+06,2793.16,-7344.95
2853.0, -6.01846e+06,-2.32176e+06,2802.1,-7341.52
2854.0, -6.01566e+06,-2.32911e+06,2811.04,-7338.07
2855.0, -6.01285e+06,-2.33644e+06,2819.97,-7334.61
2856.0, -6.01003e+06,-2.34378e+06,2828.9,-7331.14
2857.0, -6.0072e+06,-2.35111e+06,2837.82,-7327.66
2858.0, -6.00436e+06,-2.35844e+06,2846.74,-7324.17
2859.0, -6.00152e+06,-2.36576e+06,2855.66,-7320.67
2860.0, -5.99866e+06,-2.37308e+06,2864.57,-7317.16
2861.0, -5.9958e+06,-2.3804e+06,2873.47,-7313.63
2862.0, -5.99292e+06,-2.38771e+06,2882.38,-7310.1
2863.0, -5.99004e+06,-2.39502e+06,2891.27,-7306.55
2864.0, -5.98715e+06,-2.40233e+06,2900.17,-7303
2865.0, -5.98425e+06,-2.40963e+06,2909.06,-7299.43
2866.0, -5.98134e+06,-2.41693e+06,2917.94,-7295.85
2867.0, -5.97842e+06,-2.42423e+06,2926.82,-7292.27
2868.0, -5.9755e+06,-2.43152e+06,2935.7,-7288.67
2869.0, -5.97256e+06,-2.43881e+06,2944.57,-7285.06
2870.0, -5.96962e+06,-2.44609e+06,2953.43,-7281.44
2871.0, -5.96666e+06,-2.45338e+06,2962.3,-7277.8
2872.0, -5.9637e+06,-2.46065e+06,2971.15,-7274.16
2873.0, -5.96073e+06,-2.46793e+06,2980.01,-7270.51
2874.0, -5.95775e+06,-2.4752e+06,2988.86,-7266.85
2875.0, -5.95476e+06,-2.48246e+06,2997.7,-7263.17
2876.0, -5.95176e+06,-2.48973e+06,3006.54,-7259.49
2877.0, -5.94876e+06,-2.49699e+06,3015.37,-7255.79
2878.0, -5.94574e+06,-2.50424e+06,3024.2,-7252.08
2879.0, -5.94272e+06,-2.51149e+06,3033.03,-7248.37
2880.0, -5.93968e+06,-2.51874e+06,3041.85,-7244.64
2881.0, -5.93664e+06,-2.52599e+06,3050.67,-7240.9
2882.0, -5.93359e+06,-2.53323e+06,3059.48,-7237.15
2883.0, -5.93053e+06,-2.54047e+06,3068.29,-7233.39
2884.0, -5.92746e+06,-2.5477e+06,3077.09,-7229.62
2885.0, -5.92439e+06,-2.55493e+06,3085.89,-7225.84
2886.0, -5.9213e+06,-2.56215e+06,3094.68,-7222.05
2887.0, -5.91821e+06,-2.56938e+06,3103.47,-7218.25
2888.0, -5.9151e+06,-2.5766e+06,3112.25,-7214.43
2889.0, -5.91199e+06,-2.58381e+06,3121.03,-7210.61
2890.0, -5.90887e+06,-2.59102e+06,3129.8,-7206.77
2891.0, -5.90574e+06,-2.59823e+06,3138.57,-7202.93
2892.0, -5.9026e+06,-2.60543e+06,3147.34,-7199.07
2893.0, -5.89945e+06,-2.61263e+06,3156.1,-7195.21
2894.0, -5.8963e+06,-2.61982e+06,3164.85,-7191.33
2895.0, -5.89313e+06,-2.62702e+06,3173.6,-7187.44
2896.0, -5.88996e+06,-2.6342e+06,3182.35,-7183.54
2897.0, -5.88678e+06,-2.64139e+06,3191.09,-7179.63
2898.0, -5.88359e+06,-2.64857e+06,3199.82,-7175.71
2899.0, -5.88039e+06,-2.65574e+06,3208.55,-7171.78
2900.0, -5.87718e+06,-2.66291e+06,3217.28,-7167.84
2901.0, -5.87396e+06,-2.67008e+06,3226,-7163.89
2902.0, -5.87073e+06,-2.67725e+06,3234.72,-7159.93
2903.0, -5.8675e+06,-2.68441e+06,3243.43,-7155.96
2904.0, -5.86426e+06,-2.69156e+06,3252.13,-7151.97
2905.0, -5.861e+06,-2.69871e+06,3260.83,-7147.98
2906.0, -5.85774e+06,-2.70586e+06,3269.53,-7143.98
2907.0, -5.85447e+06,-2.71301e+06,3278.22,-7139.96
2908.0, -5.85119e+06,-2.72015e+06,3286.91,-7135.94
2909.0, -5.84791e+06,-2.72728e+06,3295.59,-7131.9
2910.0, -5.84461e+06,-2.73441e+06,3304.26,-7127.85
2911.0, -5.84131e+06,-2.74154e+06,3312.94,-7123.8
2912.0, -5.83799e+06,-2.74866e+06,3321.6,-7119.73
2913.0, -5.83467e+06,-2.75578e+06,3330.26,-7115.65
2914.0, -5.83134e+06,-2.7629e+06,3338.92,-7111.56
2915.0, -5.828e+06,-2.77001e+06,3347.57,-7107.46
2916.0, -5.82466e+06,-2.77712e+06,3356.22,-7103.35
2917.0, -5.8213e+06,-2.78422e+06,3364.86,-7099.24
2918.0, -5.81794e+06,-2.79132e+06,3373.49,-7095.1
2919.0, -5.81456e+06,-2.79842e+06,3382.12,-7090.96
2920.0, -5.81118e+06,-2.80551e+06,3390.75,-7086.81
2921.0, -5.80779e+06,-2.81259e+06,3399.37,-7082.65
2922.0, -5.80439e+06,-2.81968e+06,3407.98,-7078.48
2923.0, -5.80098e+06,-2.82676e+06,3416.59,-7074.3
2924.0, -5.79757e+06,-2.83383e+06,3425.2,-7070.1
2925.0, -5.79414e+06,-2.8409e+06,3433.8,-7065.9
2926.0, -5.79071e+06,-2.84797e+06,3442.39,-7061.69
2927.0, -5.78726e+06,-2.85503e+06,3450.98,-7057.46
2928.0, -5.78381e+06,-2.86209e+06,3459.57,-7053.23
2929.0, -5.78035e+06,-2.86914e+06,3468.15,-7048.98
2930.0, -5.77689e+06,-2.87619e+06,3476.72,-7044.73
2931.0, -5.77341e+06,-2.88323e+06,3485.29,-7040.46
2932.0, -5.76992e+06,-2.89027e+06,3493.85,-7036.18
2933.0, -5.76643e+06,-2.89731e+06,3502.41,-7031.9
2934.0, -5.76293e+06,-2.90434e+06,3510.96,-7027.6
2935.0, -5.75942e+06,-2.91137e+06,3519.51,-7023.29
2936.0, -5.7559e+06,-2.91839e+06,3528.05,-7018.97
2937.0, -5.75237e+06,-2.92541e+06,3536.59,-7014.65
2938.0, -5.74883e+06,-2.93243e+06,3545.12,-7010.31
2939.0, -5.74529e+06,-2.93944e+06,3553.64,-7005.96
2940.0, -5.74173e+06,-2.94644e+06,3562.16,-7001.6
2941.0, -5.73817e+06,-2.95344e+06,3570.68,-6997.23
2942.0, -5.7346e+06,-2.96044e+06,3579.19,-6992.85
2943.0, -5.73102e+06,-2.96743e+06,3587.69,-6988.46
2944.0, -5.72743e+06,-2.97442e+06,3596.19,-6984.06
2945.0, -5.72384e+06,-2.98141e+06,3604.68,-6979.65
2946.0, -5.72023e+06,-2.98839e+06,3613.17,-6975.23
2947.0, -5.71662e+06,-2.99536e+06,3621.65,-6970.8
2948.0, -5.713e+06,-3.00233e+06,3630.13,-6966.36
2949.0, -5.70937e+06,-3.0093e+06,3638.6,-6961.9
2950.0, -5.70573e+06,-3.01626e+06,3647.06,-6957.44
2951.0, -5.70208e+06,-3.02322e+06,3655.52,-6952.97
2952.0, -5.69843e+06,-3.03017e+06,3663.98,-6948.49
2953.0, -5.69476e+06,-3.03712e+06,3672.43,-6943.99
2954.0, -5.69109e+06,-3.04406e+06,3680.87,-6939.49
2955.0, -5.68741e+06,-3.051e+06,3689.31,-6934.98
2956.0, -5.68372e+06,-3.05794e+06,3697.74,-6930.45
2957.0, -5.68002e+06,-3.06487e+06,3706.17,-6925.92
2958.0, -5.67632e+06,-3.07179e+06,3714.59,-6921.38
2959.0, -5.6726e+06,-3.07871e+06,3723.01,-6916.82
2960.0, -5.66888e+06,-3.08563e+06,3731.42,-6912.26
2961.0, -5.66515e+06,-3.09254e+06,3739.82,-6907.68
2962.0, -5.66141e+06,-3.09945e+06,3748.22,-6903.1
2963.0, -5.65766e+06,-3.10635e+06,3756.61,-6898.5
2964.0, -5.6539e+06,-3.11325e+06,3765,-6893.9
2965.0, -5.65014e+06,-3.12015e+06,3773.38,-6889.28
2966.0, -5.64636e+06,-3.12704e+06,3781.76,-6884.66
2967.0, -5.64258e+06,-3.13392e+06,3790.13,-6880.02
2968.0, -5.63879e+06,-3.1408e+06,3798.49,-6875.38
2969.0, -5.63499e+06,-3.14768e+06,3806.85,-6870.72
2970.0, -5.63119e+06,-3.15455e+06,3815.2,-6866.06
2971.0, -5.62737e+06,-3.16141e+06,3823.55,-6861.38
2972.0, -5.62355e+06,-3.16827e+06,3831.89,-6856.69
2973.0, -5.61972e+06,-3.17513e+06,3840.23,-6852
2974.0, -5.61588e+06,-3.18198e+06,3848.56,-6847.29
2975.0, -5.61203e+06,-3.18883e+06,3856.88,-6842.58
2976.0, -5.60817e+06,-3.19567e+06,3865.2,-6837.85
2977.0, -5.6043e+06,-3.20251e+06,3873.51,-6833.11
2978.0, -5.60043e+06,-3.20934e+06,3881.82,-6828.37
2979.0, -5.59655e+06,-3.21617e+06,3890.12,-6823.61
2980.0, -5.59266e+06,-3.223e+06,3898.41,-6818.84
2981.0, -5.58876e+06,-3.22981e+06,3906.7,-6814.07
2982.0, -5.58485e+06,-3.23663e+06,3914.98,-6809.28
2983.0, -5.58094e+06,-3.24344e+06,3923.26,-6804.48
2984.0, -5.57702e+06,-3.25024e+06,3931.53,-6799.68
2985.0, -5.57308e+06,-3.25704e+06,3939.8,-6794.86
2986.0, -5.56914e+06,-3.26384e+06,3948.05,-6790.03
2987.0, -5.5652e+06,-3.27063e+06,3956.31,-6785.19
2988.0, -5.56124e+06,-3.27741e+06,3964.56,-6780.35
2989.0, -5.55728e+06,-3.28419e+06,3972.8,-6775.49
2990.0, -5.5533e+06,-3.29097e+06,3981.03,-6770.62
2991.0, -5.54932e+06,-3.29774e+06,3989.26,-6765.75
2992.0, -5.54533e+06,-3.3045e+06,3997.48,-6760.86
2993.0, -5.54134e+06,-3.31127e+06,4005.7,-6755.96
2994.0, -5.53733e+06,-3.31802e+06,4013.91,-6751.06
2995.0, -5.53332e+06,-3.32477e+06,4022.12,-6746.14
2996.0, -5.52929e+06,-3.33152e+06,4030.32,-6741.21
2997.0, -5.52526e+06,-3.33826e+06,4038.51,-6736.28
2998.0, -5.52122e+06,-3.345e+06,4046.7,-6731.33
2999.0, -5.51718e+06,-3.35173e+06,4054.88,-6726.38
3000.0, -5.51312e+06,-3.35845e+06,4063.05,-6721.41
3001.0, -5.50906e+06,-3.36518e+06,4071.22,-6716.43
3002.0, -5.50499e+06,-3.37189e+06,4079.38,-6711.45
3003.0, -5.50091e+06,-3.3786e+06,4087.54,-6706.45
3004.0, -5.49682e+06,-3.38531e+06,4095.69,-6701.45
3005.0, -5.49273e+06,-3.39201e+06,4103.83,-6696.43
3006.0, -5.48862e+06,-3.39871e+06,4111.97,-6691.41
3007.0, -5.48451e+06,-3.4054e+06,4120.1,-6686.37
3008.0, -5.48039e+06,-3.41209e+06,4128.23,-6681.32
3009.0, -5.47626e+06,-3.41877e+06,4136.35,-6676.27
3010.0, -5.47213e+06,-3.42544e+06,4144.46,-6671.21
3011.0, -5.46798e+06,-3.43211e+06,4152.57,-6666.13
3012.0, -5.46383e+06,-3.43878e+06,4160.67,-6661.05
3013.0, -5.45967e+06,-3.44544e+06,4168.76,-6655.95
3014.0, -5.4555e+06,-3.4521e+06,4176.85,-6650.85
3015.0, -5.45132e+06,-3.45875e+06,4184.93,-6645.73
3016.0, -5.44714e+06,-3.46539e+06,4193,-6640.61
3017.0, -5.44294e+06,-3.47203e+06,4201.07,-6635.48
3018.0, -5.43874e+06,-3.47867e+06,4209.14,-6630.33
3019.0, -5.43453e+06,-3.4853e+06,4217.19,-6625.18
3020.0, -5.43032e+06,-3.49193e+06,4225.24,-6620.02
3021.0, -5.42609e+06,-3.49855e+06,4233.28,-6614.85
3022.0, -5.42186e+06,-3.50516e+06,4241.32,-6609.67
3023.0, -5.41762e+06,-3.51177e+06,4249.35,-6604.47
3024.0, -5.41337e+06,-3.51837e+06,4257.38,-6599.27
3025.0, -5.40911e+06,-3.52497e+06,4265.39,-6594.06
3026.0, -5.40485e+06,-3.53157e+06,4273.41,-6588.84
3027.0, -5.40057e+06,-3.53816e+06,4281.41,-6583.61
3028.0, -5.39629e+06,-3.54474e+06,4289.41,-6578.37
3029.0, -5.392e+06,-3.55132e+06,4297.4,-6573.12
3030.0, -5.3877e+06,-3.55789e+06,4305.39,-6567.86
3031.0, -5.3834e+06,-3.56446e+06,4313.37,-6562.59
3032.0, -5.37908e+06,-3.57102e+06,4321.34,-6557.31
3033.0, -5.37476e+06,-3.57758e+06,4329.31,-6552.02
3034.0, -5.37043e+06,-3.58413e+06,4337.26,-6546.73
3035.0, -5.3661e+06,-3.59068e+06,4345.22,-6541.42
3036.0, -5.36175e+06,-3.59722e+06,4353.16,-6536.1
3037.0, -5.3574e+06,-3.60376e+06,4361.1,-6530.77
3038.0, -5.35304e+06,-3.61029e+06,4369.04,-6525.44
3039.0, -5.34867e+06,-3.61681e+06,4376.96,-6520.09
3040.0, -5.34429e+06,-3.62333e+06,4384.89,-6514.73
3041.0, -5.33991e+06,-3.62985e+06,4392.8,-6509.37
3042.0, -5.33551e+06,-3.63636e+06,4400.71,-6503.99
3043.0, -5.33111e+06,-3.64286e+06,4408.61,-6498.61
3044.0, -5.3267e+06,-3.64936e+06,4416.5,-6493.22
3045.0, -5.32229e+06,-3.65585e+06,4424.39,-6487.81
3046.0, -5.31786e+06,-3.66234e+06,4432.27,-6482.4
3047.0, -5.31343e+06,-3.66882e+06,4440.14,-6476.98
3048.0, -5.30899e+06,-3.6753e+06,4448.01,-6471.54
3049.0, -5.30454e+06,-3.68177e+06,4455.87,-6466.1
3050.0, -5.30009e+06,-3.68824e+06,4463.72,-6460.65
3051.0, -5.29562e+06,-3.6947e+06,4471.57,-6455.19
3052.0, -5.29115e+06,-3.70115e+06,4479.41,-6449.72
3053.0, -5.28667e+06,-3.7076e+06,4487.24,-6444.24
3054.0, -5.28219e+06,-3.71405e+06,4495.07,-6438.75
3055.0, -5.27769e+06,-3.72049e+06,4502.89,-6433.25
3056.0, -5.27319e+06,-3.72692e+06,4510.71,-6427.75
3057.0, -5.26868e+06,-3.73335e+06,4518.51,-6422.23
3058.0, -5.26416e+06,-3.73977e+06,4526.31,-6416.7
3059.0, -5.25963e+06,-3.74619e+06,4534.1,-6411.16
3060.0, -5.2551e+06,-3.7526e+06,4541.89,-6405.62
3061.0, -5.25056e+06,-3.759e+06,4549.67,-6400.06
3062.0, -5.24601e+06,-3.7654e+06,4557.44,-6394.5
3063.0, -5.24145e+06,-3.7718e+06,4565.21,-6388.93
3064.0, -5.23688e+06,-3.77819e+06,4572.97,-6383.34
3065.0, -5.23231e+06,-3.78457e+06,4580.72,-6377.75
3066.0, -5.22773e+06,-3.79095e+06,4588.46,-6372.15
3067.0, -5.22314e+06,-3.79732e+06,4596.2,-6366.54
3068.0, -5.21855e+06,-3.80369e+06,4603.93,-6360.91
3069.0, -5.21394e+06,-3.81005e+06,4611.66,-6355.28
3070.0, -5.20933e+06,-3.8164e+06,4619.38,-6349.65
3071.0, -5.20471e+06,-3.82275e+06,4627.09,-6344
3072.0, -5.20008e+06,-3.82909e+06,4634.79,-6338.34
3073.0, -5.19545e+06,-3.83543e+06,4642.49,-6332.67
3074.0, -5.19081e+06,-3.84177e+06,4650.18,-6326.99
3075.0, -5.18616e+06,-3.84809e+06,4657.86,-6321.31
3076.0, -5.1815e+06,-3.85441e+06,4665.53,-6315.61
3077.0, -5.17683e+06,-3.86073e+06,4673.2,-6309.91
3078.0, -5.17216e+06,-3.86704e+06,4680.86,-6304.19
3079.0, -5.16748e+06,-3.87334e+06,4688.52,-6298.47
3080.0, -5.16279e+06,-3.87964e+06,4696.17,-6292.74
3081.0, -5.15809e+06,-3.88594e+06,4703.81,-6287
3082.0, -5.15339e+06,-3.89222e+06,4711.44,-6281.25
3083.0, -5.14868e+06,-3.8985e+06,4719.07,-6275.49
3084.0, -5.14396e+06,-3.90478e+06,4726.69,-6269.72
3085.0, -5.13923e+06,-3.91105e+06,4734.3,-6263.94
3086.0, -5.1345e+06,-3.91731e+06,4741.9,-6258.15
3087.0, -5.12976e+06,-3.92357e+06,4749.5,-6252.35
3088.0, -5.12501e+06,-3.92982e+06,4757.09,-6246.55
3089.0, -5.12025e+06,-3.93607e+06,4764.68,-6240.73
3090.0, -5.11549e+06,-3.94231e+06,4772.25,-6234.91
3091.0, -5.11071e+06,-3.94855e+06,4779.82,-6229.08
3092.0, -5.10593e+06,-3.95477e+06,4787.38,-6223.23
3093.0, -5.10115e+06,-3.961e+06,4794.94,-6217.38
3094.0, -5.09635e+06,-3.96721e+06,4802.49,-6211.52
3095.0, -5.09155e+06,-3.97343e+06,4810.03,-6205.65
3096.0, -5.08674e+06,-3.97963e+06,4817.56,-6199.77
3097.0, -5.08192e+06,-3.98583e+06,4825.09,-6193.88
3098.0, -5.0771e+06,-3.99203e+06,4832.61,-6187.99
3099.0, -5.07226e+06,-3.99821e+06,4840.12,-6182.08
3100.0, -5.06742e+06,-4.0044e+06,4847.62,-6176.16
3101.0, -5.06258e+06,-4.01057e+06,4855.12,-6170.24
3102.0, -5.05772e+06,-4.01674e+06,4862.61,-6164.31
3103.0, -5.05286e+06,-4.02291e+06,4870.09,-6158.36
3104.0, -5.04799e+06,-4.02906e+06,4877.57,-6152.41
3105.0, -5.04311e+06,-4.03522e+06,4885.04,-6146.45
3106.0, -5.03822e+06,-4.04136e+06,4892.5,-6140.48
3107.0, -5.03333e+06,-4.0475e+06,4899.95,-6134.5
3108.0, -5.02843e+06,-4.05364e+06,4907.4,-6128.51
3109.0, -5.02352e+06,-4.05977e+06,4914.84,-6122.52
3110.0, -5.01861e+06,-4.06589e+06,4922.27,-6116.51
3111.0, -5.01369e+06,-4.07201e+06,4929.69,-6110.5
3112.0, -5.00876e+06,-4.07812e+06,4937.11,-6104.47
3113.0, -5.00382e+06,-4.08422e+06,4944.52,-6098.44
3114.0, -4.99888e+06,-4.09032e+06,4951.92,-6092.4
3115.0, -4.99392e+06,-4.09641e+06,4959.31,-6086.35
3116.0, -4.98897e+06,-4.1025e+06,4966.7,-6080.29
3117.0, -4.984e+06,-4.10858e+06,4974.08,-6074.22
3118.0, -4.97902e+06,-4.11465e+06,4981.45,-6068.14
3119.0, -4.97404e+06,-4.12072e+06,4988.82,-6062.06
3120.0, -4.96905e+06,-4.12678e+06,4996.17,-6055.96
3121.0, -4.96406e+06,-4.13284e+06,5003.52,-6049.86
3122.0, -4.95905e+06,-4.13889e+06,5010.87,-6043.75
3123.0, -4.95404e+06,-4.14493e+06,5018.2,-6037.63
3124.0, -4.94903e+06,-4.15097e+06,5025.53,-6031.5
3125.0, -4.944e+06,-4.157e+06,5032.85,-6025.36
3126.0, -4.93897e+06,-4.16303e+06,5040.16,-6019.21
3127.0, -4.93393e+06,-4.16905e+06,5047.46,-6013.05
3128.0, -4.92888e+06,-4.17506e+06,5054.76,-6006.89
3129.0, -4.92382e+06,-4.18107e+06,5062.05,-6000.71
3130.0, -4.91876e+06,-4.18707e+06,5069.33,-5994.53
3131.0, -4.91369e+06,-4.19306e+06,5076.61,-5988.34
3132.0, -4.90862e+06,-4.19905e+06,5083.87,-5982.13
3133.0, -4.90353e+06,-4.20503e+06,5091.13,-5975.92
3134.0, -4.89844e+06,-4.21101e+06,5098.38,-5969.71
3135.0, -4.89334e+06,-4.21698e+06,5105.63,-5963.48
3136.0, -4.88824e+06,-4.22294e+06,5112.86,-5957.24
3137.0, -4.88312e+06,-4.2289e+06,5120.09,-5951
3138.0, -4.878e+06,-4.23485e+06,5127.31,-5944.74
3139.0, -4.87288e+06,-4.24079e+06,5134.52,-5938.48
3140.0, -4.86774e+06,-4.24673e+06,5141.73,-5932.21
3141.0, -4.8626e+06,-4.25266e+06,5148.93,-5925.93
3142.0, -4.85745e+06,-4.25859e+06,5156.12,-5919.64
3143.0, -4.8523e+06,-4.26451e+06,5163.3,-5913.35
3144.0, -4.84713e+06,-4.27042e+06,5170.48,-5907.04
3145.0, -4.84196e+06,-4.27633e+06,5177.64,-5900.73
